2024-02-29T12:52:44,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,5.1,f_cpu.usage.value.core_2,3.1,f_cpu.usage.value.core_3,8.1,f_cpu.usage.value.core_4,7.1,f_cpu.usage.value.core_5,10.1,f_cpu.usage.value.core_6,10.3,f_cpu.usage.value.core_7,8.0,f_cpu.usage.value.core_8,7.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4200.14453125,f_mem.usage.unit,2.0
2024-02-29T12:52:45,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,8.0,f_cpu.usage.value.core_2,10.0,f_cpu.usage.value.core_3,8.1,f_cpu.usage.value.core_4,8.1,f_cpu.usage.value.core_5,10.2,f_cpu.usage.value.core_6,10.9,f_cpu.usage.value.core_7,5.1,f_cpu.usage.value.core_8,6.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4185.8984375,f_mem.usage.unit,2.0
2024-02-29T12:52:46,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,5.1,f_cpu.usage.value.core_2,6.1,f_cpu.usage.value.core_3,6.1,f_cpu.usage.value.core_4,3.1,f_cpu.usage.value.core_5,11.2,f_cpu.usage.value.core_6,19.4,f_cpu.usage.value.core_7,8.1,f_cpu.usage.value.core_8,9.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4186.37109375,f_mem.usage.unit,2.0
2024-02-29T12:52:47,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,9.0,f_cpu.usage.value.core_2,5.1,f_cpu.usage.value.core_3,7.1,f_cpu.usage.value.core_4,2.1,f_cpu.usage.value.core_5,7.1,f_cpu.usage.value.core_6,13.9,f_cpu.usage.value.core_7,6.1,f_cpu.usage.value.core_8,5.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4188.37890625,f_mem.usage.unit,2.0
2024-02-29T12:52:48,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,4.1,f_cpu.usage.value.core_2,8.2,f_cpu.usage.value.core_3,6.1,f_cpu.usage.value.core_4,8.2,f_cpu.usage.value.core_5,9.1,f_cpu.usage.value.core_6,9.2,f_cpu.usage.value.core_7,3.1,f_cpu.usage.value.core_8,2.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4172.66796875,f_mem.usage.unit,2.0
2024-02-29T12:52:49,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,7.1,f_cpu.usage.value.core_2,5.2,f_cpu.usage.value.core_3,7.1,f_cpu.usage.value.core_4,10.2,f_cpu.usage.value.core_5,5.1,f_cpu.usage.value.core_6,4.1,f_cpu.usage.value.core_7,4.0,f_cpu.usage.value.core_8,5.0,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4163.6796875,f_mem.usage.unit,2.0
2024-02-29T12:52:50,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,7.1,f_cpu.usage.value.core_2,9.2,f_cpu.usage.value.core_3,5.1,f_cpu.usage.value.core_4,6.1,f_cpu.usage.value.core_5,7.9,f_cpu.usage.value.core_6,6.2,f_cpu.usage.value.core_7,4.0,f_cpu.usage.value.core_8,4.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4159.359375,f_mem.usage.unit,2.0
2024-02-29T12:52:51,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,13.1,f_cpu.usage.value.core_2,8.4,f_cpu.usage.value.core_3,7.2,f_cpu.usage.value.core_4,12.5,f_cpu.usage.value.core_5,16.2,f_cpu.usage.value.core_6,19.4,f_cpu.usage.value.core_7,14.3,f_cpu.usage.value.core_8,7.2,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4159.0,f_mem.usage.unit,2.0
2024-02-29T12:52:52,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,13.1,f_cpu.usage.value.core_2,5.3,f_cpu.usage.value.core_3,8.2,f_cpu.usage.value.core_4,15.3,f_cpu.usage.value.core_5,9.2,f_cpu.usage.value.core_6,13.4,f_cpu.usage.value.core_7,15.2,f_cpu.usage.value.core_8,6.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4161.97265625,f_mem.usage.unit,2.0
2024-02-29T12:52:53,_default,t_type,node,t_node_name,aaltosea_test,f_cpu.metadata.frequency.value,4.2,f_cpu.metadata.frequency.unit,1.0,f_cpu.metadata.thread,8.0,f_cpu.usage.value.core_1,9.0,f_cpu.usage.value.core_2,5.1,f_cpu.usage.value.core_3,6.2,f_cpu.usage.value.core_4,9.2,f_cpu.usage.value.core_5,10.1,f_cpu.usage.value.core_6,13.1,f_cpu.usage.value.core_7,10.1,f_cpu.usage.value.core_8,14.1,f_cpu.usage.unit,3.0,f_mem.metadata.mem.capacity,7.460514068603516,f_mem.metadata.mem.unit,1.0,f_mem.usage.value,4155.05078125,f_mem.usage.unit,2.0
